no,id,text,token_1,token_2,polarity
236,56570870-9050-4228-8acb-a60d6597aee9,"aplikasi ini gak benar katanya bunga 0,4%,pas saya minjam 1,6 katanya pengembalian cuman 1,5,pas saya pencet pengajuan,trnyata pinjam 1,600,000 selama 9 bulan,kembalinya 3,159,111,ternyata 100% bunganya😭😭😭,sunguh aku tertipu banget, *kalo sich pencairan gak sampe 30 menit,","['aplikasi', 'gak', 'bunga', 'pas', 'minjam', 'pengembalian', 'cuman', 'pas', 'pencet', 'pengajuan', 'trnyata', 'pinjam', 'kembalinya', 'bunganya', 'sunguh', 'tertipu', 'banget', 'kalo', 'sich', 'pencairan', 'gak', 'sampe', 'menit']","[('aplikasi', 'gak'), ('gak', 'bunga'), ('bunga', 'pas'), ('pas', 'minjam'), ('minjam', 'pengembalian'), ('pengembalian', 'cuman'), ('cuman', 'pas'), ('pas', 'pencet'), ('pencet', 'pengajuan'), ('pengajuan', 'trnyata'), ('trnyata', 'pinjam'), ('pinjam', 'kembalinya'), ('kembalinya', 'bunganya'), ('bunganya', 'sunguh'), ('sunguh', 'tertipu'), ('tertipu', 'banget'), ('banget', 'kalo'), ('kalo', 'sich'), ('sich', 'pencairan'), ('pencairan', 'gak'), ('gak', 'sampe'), ('sampe', 'menit')]",-1
237,45dcbe83-5b94-421d-8179-184e170633e1,"OTP nya dikirim ke whatsapp dongg karna nomor sms nya mati kalo gitu mana bisa login orang pake akun google aja gak bisa harusnya kasi pilihan login, gak cuma pake no handphone. kalo pake no handphone pun harusnya bisa dikirim ke whatsapp kede otp nya kalo hini kan kesel sendiri nungguin kode otp","['otp', 'nya', 'dikirim', 'whatsapp', 'dongg', 'karna', 'nomor', 'sms', 'nya', 'mati', 'kalo', 'gitu', 'login', 'orang', 'pake', 'akun', 'google', 'aja', 'gak', 'kasi', 'pilihan', 'login', 'gak', 'pake', 'no', 'handphone', 'kalo', 'pake', 'no', 'handphone', 'dikirim', 'whatsapp', 'kede', 'otp', 'nya', 'kalo', 'hini', 'kesel', 'nungguin', 'kode', 'otp']","[('otp', 'nya'), ('nya', 'dikirim'), ('dikirim', 'whatsapp'), ('whatsapp', 'dongg'), ('dongg', 'karna'), ('karna', 'nomor'), ('nomor', 'sms'), ('sms', 'nya'), ('nya', 'mati'), ('mati', 'kalo'), ('kalo', 'gitu'), ('gitu', 'login'), ('login', 'orang'), ('orang', 'pake'), ('pake', 'akun'), ('akun', 'google'), ('google', 'aja'), ('aja', 'gak'), ('gak', 'kasi'), ('kasi', 'pilihan'), ('pilihan', 'login'), ('login', 'gak'), ('gak', 'pake'), ('pake', 'no'), ('no', 'handphone'), ('handphone', 'kalo'), ('kalo', 'pake'), ('pake', 'no'), ('no', 'handphone'), ('handphone', 'dikirim'), ('dikirim', 'whatsapp'), ('whatsapp', 'kede'), ('kede', 'otp'), ('otp', 'nya'), ('nya', 'kalo'), ('kalo', 'hini'), ('hini', 'kesel'), ('kesel', 'nungguin'), ('nungguin', 'kode'), ('kode', 'otp')]",-1
238,cc602736-8e42-41e9-9e6f-ba5c4304ce93,"Agak kecewa ya sama update terbaru. Kalo lupa engga centang cutlery/straw gk bakalan dapet alat makan/sedotan, bayangin aja beli minuman engga dikasi sedotan cuman karna lupa centang doang. Pdhl dulu kalo emang restonya menyediakan langsung otomasis dikasi","['kecewa', 'ya', 'update', 'terbaru', 'kalo', 'lupa', 'engga', 'centang', 'cutlery', 'straw', 'gk', 'dapet', 'alat', 'makan', 'sedotan', 'bayangin', 'aja', 'beli', 'minuman', 'engga', 'dikasi', 'sedotan', 'cuman', 'karna', 'lupa', 'centang', 'doang', 'pdhl', 'kalo', 'emang', 'restonya', 'menyediakan', 'langsung', 'otomasis', 'dikasi']","[('kecewa', 'ya'), ('ya', 'update'), ('update', 'terbaru'), ('terbaru', 'kalo'), ('kalo', 'lupa'), ('lupa', 'engga'), ('engga', 'centang'), ('centang', 'cutlery'), ('cutlery', 'straw'), ('straw', 'gk'), ('gk', 'dapet'), ('dapet', 'alat'), ('alat', 'makan'), ('makan', 'sedotan'), ('sedotan', 'bayangin'), ('bayangin', 'aja'), ('aja', 'beli'), ('beli', 'minuman'), ('minuman', 'engga'), ('engga', 'dikasi'), ('dikasi', 'sedotan'), ('sedotan', 'cuman'), ('cuman', 'karna'), ('karna', 'lupa'), ('lupa', 'centang'), ('centang', 'doang'), ('doang', 'pdhl'), ('pdhl', 'kalo'), ('kalo', 'emang'), ('emang', 'restonya'), ('restonya', 'menyediakan'), ('menyediakan', 'langsung'), ('langsung', 'otomasis'), ('otomasis', 'dikasi')]",-1
239,1f8349b8-7434-44af-a376-1bb04d53fba8,"Saya selaku pengguna gojek dan pemilik gobiz,biaya aplikasi sangat pembodohan... Saat masuk orderan dan pihak resto tidak bisa langsung mebuat pesanan di karenakan alasan kesulitan driver dan tidak akan menerima kopensasi. Jelas ini sangat merepotkan kami selaku resto yang mana akan membuat driver akan menunggu lebih lama di resto. Dan proses yg seperti ini jelas memakan waktu lama,yg mana akan membuat costumer juga menunggu lama. Pertanyaan nya inikah tujuan biaya aplikasi selama ini???🤣🤣🤣","['pengguna', 'gojek', 'pemilik', 'gobiz', 'biaya', 'aplikasi', 'pembodohan', 'masuk', 'orderan', 'resto', 'langsung', 'mebuat', 'pesanan', 'karenakan', 'alasan', 'kesulitan', 'driver', 'menerima', 'kopensasi', 'merepotkan', 'resto', 'driver', 'menunggu', 'resto', 'proses', 'yg', 'memakan', 'yg', 'costumer', 'menunggu', 'nya', 'tujuan', 'biaya', 'aplikasi']","[('pengguna', 'gojek'), ('gojek', 'pemilik'), ('pemilik', 'gobiz'), ('gobiz', 'biaya'), ('biaya', 'aplikasi'), ('aplikasi', 'pembodohan'), ('pembodohan', 'masuk'), ('masuk', 'orderan'), ('orderan', 'resto'), ('resto', 'langsung'), ('langsung', 'mebuat'), ('mebuat', 'pesanan'), ('pesanan', 'karenakan'), ('karenakan', 'alasan'), ('alasan', 'kesulitan'), ('kesulitan', 'driver'), ('driver', 'menerima'), ('menerima', 'kopensasi'), ('kopensasi', 'merepotkan'), ('merepotkan', 'resto'), ('resto', 'driver'), ('driver', 'menunggu'), ('menunggu', 'resto'), ('resto', 'proses'), ('proses', 'yg'), ('yg', 'memakan'), ('memakan', 'yg'), ('yg', 'costumer'), ('costumer', 'menunggu'), ('menunggu', 'nya'), ('nya', 'tujuan'), ('tujuan', 'biaya'), ('biaya', 'aplikasi')]",-1
240,ca08507a-61d0-471a-887f-7d33750ea1cc,"Kecewa banget sama apk nya, aku udah nungguin dari jam 6 kurang, ngejadwal jam 06.40 sampai sekarang ga ada padahal udah ngejadwal pas dicek malah jadwalnya hilang. Kalo kaya gini aku gajadi berangkat","['kecewa', 'banget', 'apk', 'nya', 'udah', 'nungguin', 'jam', 'ngejadwal', 'jam', 'ga', 'udah', 'ngejadwal', 'pas', 'dicek', 'jadwalnya', 'hilang', 'kalo', 'kaya', 'gini', 'gajadi', 'berangkat']","[('kecewa', 'banget'), ('banget', 'apk'), ('apk', 'nya'), ('nya', 'udah'), ('udah', 'nungguin'), ('nungguin', 'jam'), ('jam', 'ngejadwal'), ('ngejadwal', 'jam'), ('jam', 'ga'), ('ga', 'udah'), ('udah', 'ngejadwal'), ('ngejadwal', 'pas'), ('pas', 'dicek'), ('dicek', 'jadwalnya'), ('jadwalnya', 'hilang'), ('hilang', 'kalo'), ('kalo', 'kaya'), ('kaya', 'gini'), ('gini', 'gajadi'), ('gajadi', 'berangkat')]",-1
241,0271081a-2ae1-46bb-b366-f1f151d60931,"Saya ngisi gopay punya driver karna gak ada uang tunai, tapi gak masuk masuk. Padahal jelas-jelas transaksi di mobile banking udah terkonfirmasi berhasil. Saya ditagih mulu ama drivernya, mana banyak lagi. Capek saya min. Sampahh","['ngisi', 'gopay', 'driver', 'karna', 'gak', 'uang', 'tunai', 'gak', 'masuk', 'masuk', 'transaksi', 'mobile', 'banking', 'udah', 'terkonfirmasi', 'berhasil', 'ditagih', 'mulu', 'ama', 'drivernya', 'capek', 'min', 'sampahh']","[('ngisi', 'gopay'), ('gopay', 'driver'), ('driver', 'karna'), ('karna', 'gak'), ('gak', 'uang'), ('uang', 'tunai'), ('tunai', 'gak'), ('gak', 'masuk'), ('masuk', 'masuk'), ('masuk', 'transaksi'), ('transaksi', 'mobile'), ('mobile', 'banking'), ('banking', 'udah'), ('udah', 'terkonfirmasi'), ('terkonfirmasi', 'berhasil'), ('berhasil', 'ditagih'), ('ditagih', 'mulu'), ('mulu', 'ama'), ('ama', 'drivernya'), ('drivernya', 'capek'), ('capek', 'min'), ('min', 'sampahh')]",-1
242,e17d11d0-5913-48cb-8d9f-7c2908866f92,Saya uninstal karena menu gomart sudah ga bisa milih minimarket lagi... Dan minimarket yg terpilih di lokasi saya sangat BURUK pelayanan nya baik dari barang pesanan maupun ketersediaan yg sering gak sinkron!!!,"['uninstal', 'menu', 'gomart', 'ga', 'milih', 'minimarket', 'minimarket', 'yg', 'terpilih', 'lokasi', 'buruk', 'pelayanan', 'nya', 'barang', 'pesanan', 'ketersediaan', 'yg', 'gak', 'sinkron']","[('uninstal', 'menu'), ('menu', 'gomart'), ('gomart', 'ga'), ('ga', 'milih'), ('milih', 'minimarket'), ('minimarket', 'minimarket'), ('minimarket', 'yg'), ('yg', 'terpilih'), ('terpilih', 'lokasi'), ('lokasi', 'buruk'), ('buruk', 'pelayanan'), ('pelayanan', 'nya'), ('nya', 'barang'), ('barang', 'pesanan'), ('pesanan', 'ketersediaan'), ('ketersediaan', 'yg'), ('yg', 'gak'), ('gak', 'sinkron')]",-1
243,e0f8994a-d1d7-4cc8-95fb-4f3913cd799d,"Tidak bisa digunakan lagi ketika nomo hp lama sudah tidak aktif, ada panduanya tapi tidak membantu. Saran harusnya dimuai dengan memasukan email kemudian ada konfirmasi no hp ganti atau tidak. Terimakasih","['nomo', 'hp', 'aktif', 'panduanya', 'membantu', 'saran', 'dimuai', 'memasukan', 'email', 'konfirmasi', 'no', 'hp', 'ganti', 'terimakasih']","[('nomo', 'hp'), ('hp', 'aktif'), ('aktif', 'panduanya'), ('panduanya', 'membantu'), ('membantu', 'saran'), ('saran', 'dimuai'), ('dimuai', 'memasukan'), ('memasukan', 'email'), ('email', 'konfirmasi'), ('konfirmasi', 'no'), ('no', 'hp'), ('hp', 'ganti'), ('ganti', 'terimakasih')]",-1
244,429a564b-3b90-4e1e-9384-f110e9c7ed77,"Aplikasi gak jelas Udah beli langganan, malah gak bisa di pakek karena Voucher nya tiba-tiba hilang Katanya ada tindakan mencurigakan, padahal gak ada ngapa-ngapain pun. Jangan kek gitu sama konsumen kalau mau Aplikasi nya maju, Mana sekarang harga langganan mahal Saya merasa di Rugikan Oleh Aplikasi Gojek","['aplikasi', 'gak', 'udah', 'beli', 'langganan', 'gak', 'pakek', 'voucher', 'nya', 'hilang', 'tindakan', 'mencurigakan', 'gak', 'ngapa', 'ngapain', 'kek', 'gitu', 'konsumen', 'aplikasi', 'nya', 'maju', 'harga', 'langganan', 'mahal', 'rugikan', 'aplikasi', 'gojek']","[('aplikasi', 'gak'), ('gak', 'udah'), ('udah', 'beli'), ('beli', 'langganan'), ('langganan', 'gak'), ('gak', 'pakek'), ('pakek', 'voucher'), ('voucher', 'nya'), ('nya', 'hilang'), ('hilang', 'tindakan'), ('tindakan', 'mencurigakan'), ('mencurigakan', 'gak'), ('gak', 'ngapa'), ('ngapa', 'ngapain'), ('ngapain', 'kek'), ('kek', 'gitu'), ('gitu', 'konsumen'), ('konsumen', 'aplikasi'), ('aplikasi', 'nya'), ('nya', 'maju'), ('maju', 'harga'), ('harga', 'langganan'), ('langganan', 'mahal'), ('mahal', 'rugikan'), ('rugikan', 'aplikasi'), ('aplikasi', 'gojek')]",-1
245,efdecb71-a107-4c7a-9bc6-59789da54bbc,"saya pesen titik pengantaran udah bener sebelum pesen, kenapa pas sudah pesen titiknya jadi berubahh!!!! tolonglah perbaikin, mana drivernya gamau nganterin lagi kesini!!! PERBAIKIN LAGI MASALAH TITIK PENJEMPUTAN ATAU PENGANTARAN!!!!!","['pesen', 'titik', 'pengantaran', 'udah', 'bener', 'pesen', 'pas', 'pesen', 'titiknya', 'berubahh', 'tolonglah', 'perbaikin', 'drivernya', 'gamau', 'nganterin', 'kesini', 'perbaikin', 'titik', 'penjemputan', 'pengantaran']","[('pesen', 'titik'), ('titik', 'pengantaran'), ('pengantaran', 'udah'), ('udah', 'bener'), ('bener', 'pesen'), ('pesen', 'pas'), ('pas', 'pesen'), ('pesen', 'titiknya'), ('titiknya', 'berubahh'), ('berubahh', 'tolonglah'), ('tolonglah', 'perbaikin'), ('perbaikin', 'drivernya'), ('drivernya', 'gamau'), ('gamau', 'nganterin'), ('nganterin', 'kesini'), ('kesini', 'perbaikin'), ('perbaikin', 'titik'), ('titik', 'penjemputan'), ('penjemputan', 'pengantaran')]",-1
246,ece0fd7f-622f-4db7-9cf0-15e460fe246f,"Parah akun saya sudah lama gak dapet promo apapun, pas buat laporan dibilangnya terdeteksi penyalah gunaan promo, aktivitas tidak wajar lah. Di twitter malah bilangnya akun ga bermasalah. Aneh.","['parah', 'akun', 'gak', 'dapet', 'promo', 'apapun', 'pas', 'laporan', 'dibilangnya', 'terdeteksi', 'penyalah', 'gunaan', 'promo', 'aktivitas', 'wajar', 'twitter', 'bilangnya', 'akun', 'ga', 'bermasalah', 'aneh']","[('parah', 'akun'), ('akun', 'gak'), ('gak', 'dapet'), ('dapet', 'promo'), ('promo', 'apapun'), ('apapun', 'pas'), ('pas', 'laporan'), ('laporan', 'dibilangnya'), ('dibilangnya', 'terdeteksi'), ('terdeteksi', 'penyalah'), ('penyalah', 'gunaan'), ('gunaan', 'promo'), ('promo', 'aktivitas'), ('aktivitas', 'wajar'), ('wajar', 'twitter'), ('twitter', 'bilangnya'), ('bilangnya', 'akun'), ('akun', 'ga'), ('ga', 'bermasalah'), ('bermasalah', 'aneh')]",-1
247,ee25578f-1023-45aa-9135-ba2af41c8791,"Aplikasi aneh, kita pakai gopaylatter selalu bayar tepat waktu, tidak pernah telat sama sekali. Kok di blokir, gopaylatter kn pemakaian sesuai limit.","['aplikasi', 'aneh', 'pakai', 'gopaylatter', 'bayar', 'telat', 'blokir', 'gopaylatter', 'kn', 'pemakaian', 'sesuai', 'limit']","[('aplikasi', 'aneh'), ('aneh', 'pakai'), ('pakai', 'gopaylatter'), ('gopaylatter', 'bayar'), ('bayar', 'telat'), ('telat', 'blokir'), ('blokir', 'gopaylatter'), ('gopaylatter', 'kn'), ('kn', 'pemakaian'), ('pemakaian', 'sesuai'), ('sesuai', 'limit')]",-1
248,a90776a2-b69a-46b7-9415-439fb994f1db,"Aplikasi lemot, untuk set lokasi antar jemput lemot bahkan tidak terdeteksi, kelamaan. Mohon di perbaiki","['aplikasi', 'lemot', 'set', 'lokasi', 'jemput', 'lemot', 'terdeteksi', 'mohon', 'perbaiki']","[('aplikasi', 'lemot'), ('lemot', 'set'), ('set', 'lokasi'), ('lokasi', 'jemput'), ('jemput', 'lemot'), ('lemot', 'terdeteksi'), ('terdeteksi', 'mohon'), ('mohon', 'perbaiki')]",-1
249,20bc1e71-ddaf-4d21-b4da-d194e3ea0943,Voucher gofoof hanya bisa dipilih 1 saja. Padahal biasanya bisa sekaligus 2 voucher digunakan. Kalo kaya gini saya mau uninstall saja.. beralih ke aplikasi sebelah 😃,"['voucher', 'gofoof', 'dipilih', 'voucher', 'kalo', 'kaya', 'gini', 'uninstall', 'beralih', 'aplikasi', 'sebelah']","[('voucher', 'gofoof'), ('gofoof', 'dipilih'), ('dipilih', 'voucher'), ('voucher', 'kalo'), ('kalo', 'kaya'), ('kaya', 'gini'), ('gini', 'uninstall'), ('uninstall', 'beralih'), ('beralih', 'aplikasi'), ('aplikasi', 'sebelah')]",-1
250,dc884ca2-7453-47db-9535-d9c8ca264641,Baru semalam didownload aplikasi go-jek nya terus pas registrasi daftar masuk ada promo dan Promonya pas siang hari sudah hilang Belum juga dipakai sedangkan notifikasinya berakhir promo sampai tanggal 7 November,"['semalam', 'didownload', 'aplikasi', 'go', 'jek', 'nya', 'pas', 'registrasi', 'daftar', 'masuk', 'promo', 'promonya', 'pas', 'siang', 'hilang', 'dipakai', 'notifikasinya', 'promo', 'tanggal', 'november']","[('semalam', 'didownload'), ('didownload', 'aplikasi'), ('aplikasi', 'go'), ('go', 'jek'), ('jek', 'nya'), ('nya', 'pas'), ('pas', 'registrasi'), ('registrasi', 'daftar'), ('daftar', 'masuk'), ('masuk', 'promo'), ('promo', 'promonya'), ('promonya', 'pas'), ('pas', 'siang'), ('siang', 'hilang'), ('hilang', 'dipakai'), ('dipakai', 'notifikasinya'), ('notifikasinya', 'promo'), ('promo', 'tanggal'), ('tanggal', 'november')]",-1
251,b99c4388-2ec1-4394-9d92-8268572af9d5,"Kenpaaa sihh kalok dah sering pakai malah di suruh pake paylater padahal saya blom punya ktp, orng di rumah juga udah pake paylater sendiri jadi gak bisa minjem,dikasi banyak voucer sih emng tapi mesti pembayaran paylater kan sama aja ga bisa kepake 😔 jadinya kecewa deh","['kenpaaa', 'sihh', 'kalok', 'dah', 'pakai', 'suruh', 'pake', 'paylater', 'blom', 'ktp', 'orng', 'rumah', 'udah', 'pake', 'paylater', 'gak', 'minjem', 'dikasi', 'voucer', 'sih', 'emng', 'mesti', 'pembayaran', 'paylater', 'aja', 'ga', 'kepake', 'kecewa', 'deh']","[('kenpaaa', 'sihh'), ('sihh', 'kalok'), ('kalok', 'dah'), ('dah', 'pakai'), ('pakai', 'suruh'), ('suruh', 'pake'), ('pake', 'paylater'), ('paylater', 'blom'), ('blom', 'ktp'), ('ktp', 'orng'), ('orng', 'rumah'), ('rumah', 'udah'), ('udah', 'pake'), ('pake', 'paylater'), ('paylater', 'gak'), ('gak', 'minjem'), ('minjem', 'dikasi'), ('dikasi', 'voucer'), ('voucer', 'sih'), ('sih', 'emng'), ('emng', 'mesti'), ('mesti', 'pembayaran'), ('pembayaran', 'paylater'), ('paylater', 'aja'), ('aja', 'ga'), ('ga', 'kepake'), ('kepake', 'kecewa'), ('kecewa', 'deh')]",-1
252,93f4d473-3683-4dc6-be00-ce67d0335b2b,Ni Gojek aneh deh. Buat apa kasih fitur simpan alamat rumah/kantor klo ga bisa dipake waktu pilih rute buat mesen Go Car. Mending developernya evaluasi lg deh appnya. Keknya tuh ada yg error. Masa gue gabisa mesenin Gocar antar kota? Dlu padahal bisa. Anehhh.,"['ni', 'gojek', 'aneh', 'deh', 'kasih', 'fitur', 'simpan', 'alamat', 'rumah', 'kantor', 'klo', 'ga', 'dipake', 'pilih', 'rute', 'mesen', 'go', 'car', 'mending', 'developernya', 'evaluasi', 'lg', 'deh', 'appnya', 'keknya', 'tuh', 'yg', 'error', 'gue', 'gabisa', 'mesenin', 'gocar', 'kota', 'dlu', 'anehhh']","[('ni', 'gojek'), ('gojek', 'aneh'), ('aneh', 'deh'), ('deh', 'kasih'), ('kasih', 'fitur'), ('fitur', 'simpan'), ('simpan', 'alamat'), ('alamat', 'rumah'), ('rumah', 'kantor'), ('kantor', 'klo'), ('klo', 'ga'), ('ga', 'dipake'), ('dipake', 'pilih'), ('pilih', 'rute'), ('rute', 'mesen'), ('mesen', 'go'), ('go', 'car'), ('car', 'mending'), ('mending', 'developernya'), ('developernya', 'evaluasi'), ('evaluasi', 'lg'), ('lg', 'deh'), ('deh', 'appnya'), ('appnya', 'keknya'), ('keknya', 'tuh'), ('tuh', 'yg'), ('yg', 'error'), ('error', 'gue'), ('gue', 'gabisa'), ('gabisa', 'mesenin'), ('mesenin', 'gocar'), ('gocar', 'kota'), ('kota', 'dlu'), ('dlu', 'anehhh')]",-1
253,61fb8987-5166-4b2f-9be3-dcf153ebde6d,Top up saldo belum masuk.. Sudah membuat laporan lewat aplikasi.. Sudah lebih 2x24 jam tapi masalah belum terselesaikan.. Jadi bingung apa lagi yang harus dilakukan konsumen.,"['top', 'up', 'saldo', 'masuk', 'laporan', 'aplikasi', 'x', 'jam', 'terselesaikan', 'bingung', 'konsumen']","[('top', 'up'), ('up', 'saldo'), ('saldo', 'masuk'), ('masuk', 'laporan'), ('laporan', 'aplikasi'), ('aplikasi', 'x'), ('x', 'jam'), ('jam', 'terselesaikan'), ('terselesaikan', 'bingung'), ('bingung', 'konsumen')]",-1
254,ecccdc64-a49e-425b-96ca-9cd11a55a6b5,"Sering bgt order gosend udah nunggu lama dicancel, ganti driver nunggu lg dicancel lg. Habis waktu cuma buat nunggu dan hasilnya 0. Gini ini kalo driver gak dikasih efek jera, milih2 orderan. Lagian kita jg bayar full, jaraknya juga biasa gak yg keluar kota. Komplain ke cs juga gaada hasil malah suruh cancel tanpa ada solusi. Pindah ijo sebelah aja lebih ramah","['bgt', 'order', 'gosend', 'udah', 'nunggu', 'dicancel', 'ganti', 'driver', 'nunggu', 'lg', 'dicancel', 'lg', 'habis', 'nunggu', 'hasilnya', 'gini', 'kalo', 'driver', 'gak', 'dikasih', 'efek', 'jera', 'milih', 'orderan', 'jg', 'bayar', 'full', 'jaraknya', 'gak', 'yg', 'kota', 'komplain', 'cs', 'gaada', 'hasil', 'suruh', 'cancel', 'solusi', 'pindah', 'ijo', 'sebelah', 'aja', 'ramah']","[('bgt', 'order'), ('order', 'gosend'), ('gosend', 'udah'), ('udah', 'nunggu'), ('nunggu', 'dicancel'), ('dicancel', 'ganti'), ('ganti', 'driver'), ('driver', 'nunggu'), ('nunggu', 'lg'), ('lg', 'dicancel'), ('dicancel', 'lg'), ('lg', 'habis'), ('habis', 'nunggu'), ('nunggu', 'hasilnya'), ('hasilnya', 'gini'), ('gini', 'kalo'), ('kalo', 'driver'), ('driver', 'gak'), ('gak', 'dikasih'), ('dikasih', 'efek'), ('efek', 'jera'), ('jera', 'milih'), ('milih', 'orderan'), ('orderan', 'jg'), ('jg', 'bayar'), ('bayar', 'full'), ('full', 'jaraknya'), ('jaraknya', 'gak'), ('gak', 'yg'), ('yg', 'kota'), ('kota', 'komplain'), ('komplain', 'cs'), ('cs', 'gaada'), ('gaada', 'hasil'), ('hasil', 'suruh'), ('suruh', 'cancel'), ('cancel', 'solusi'), ('solusi', 'pindah'), ('pindah', 'ijo'), ('ijo', 'sebelah'), ('sebelah', 'aja'), ('aja', 'ramah')]",-1
255,84a92c0c-1cff-40be-9bb6-84c94436baa8,"Update makin sampah, kenapa gak bisa pakai promo 2 voucher. Sekarang jadi 1 voucher saja untuk sekali pesan . Dari dulu sudah memakai gojek tapi sekarang.maaf, tidak lagi pakai.","['update', 'sampah', 'gak', 'pakai', 'promo', 'voucher', 'voucher', 'pesan', 'memakai', 'gojek', 'maaf', 'pakai']","[('update', 'sampah'), ('sampah', 'gak'), ('gak', 'pakai'), ('pakai', 'promo'), ('promo', 'voucher'), ('voucher', 'voucher'), ('voucher', 'pesan'), ('pesan', 'memakai'), ('memakai', 'gojek'), ('gojek', 'maaf'), ('maaf', 'pakai')]",-1
256,24fc6715-5202-429f-89cc-53ade65817a0,"Tidak bisa login alasan internet mati padahal sinyal bagus, udah dicoba terus tetep ga bisa.. payah!!","['login', 'alasan', 'internet', 'mati', 'sinyal', 'bagus', 'udah', 'dicoba', 'tetep', 'ga', 'payah']","[('login', 'alasan'), ('alasan', 'internet'), ('internet', 'mati'), ('mati', 'sinyal'), ('sinyal', 'bagus'), ('bagus', 'udah'), ('udah', 'dicoba'), ('dicoba', 'tetep'), ('tetep', 'ga'), ('ga', 'payah')]",-1
257,f43f7e1f-ba24-4122-98a4-9f0ca15165ad,"aplikasi lemot , jaringan stabil tapi pas buka aplikasi , koneksi tidak ada , udah bebebrapa kali instal uninstall ttp aja gitu , soalnya saldo gopay banyak di dalam aplikasinya","['aplikasi', 'lemot', 'jaringan', 'stabil', 'pas', 'buka', 'aplikasi', 'koneksi', 'udah', 'bebebrapa', 'kali', 'instal', 'uninstall', 'ttp', 'aja', 'gitu', 'saldo', 'gopay', 'aplikasinya']","[('aplikasi', 'lemot'), ('lemot', 'jaringan'), ('jaringan', 'stabil'), ('stabil', 'pas'), ('pas', 'buka'), ('buka', 'aplikasi'), ('aplikasi', 'koneksi'), ('koneksi', 'udah'), ('udah', 'bebebrapa'), ('bebebrapa', 'kali'), ('kali', 'instal'), ('instal', 'uninstall'), ('uninstall', 'ttp'), ('ttp', 'aja'), ('aja', 'gitu'), ('gitu', 'saldo'), ('saldo', 'gopay'), ('gopay', 'aplikasinya')]",-1
258,cbccb516-3a0e-4d27-9d7f-8ddd9eb74dfc,Sering lemot dan eror Beda dengan aplikasi yg lain Kalo tidak berubah maka akan banyak customer yg tidak pakai lagi Dan imbasnya akan terdampak kepada driver yg selama ini setia dengan kalian.,"['lemot', 'eror', 'beda', 'aplikasi', 'yg', 'kalo', 'berubah', 'customer', 'yg', 'pakai', 'imbasnya', 'terdampak', 'driver', 'yg', 'setia']","[('lemot', 'eror'), ('eror', 'beda'), ('beda', 'aplikasi'), ('aplikasi', 'yg'), ('yg', 'kalo'), ('kalo', 'berubah'), ('berubah', 'customer'), ('customer', 'yg'), ('yg', 'pakai'), ('pakai', 'imbasnya'), ('imbasnya', 'terdampak'), ('terdampak', 'driver'), ('driver', 'yg'), ('yg', 'setia')]",-1
259,223500ec-e498-4804-9abb-dddc60582e0f,"Parah. Masa saya isi GO-PAY 100rb lebih, saldo rekening sy sudah terpotong tapai saldo GO-PAY saya tetap 0 rupiah. Uang saya lari kemana? Saya sudah melaporkan tapi penanganannya sangat LAMBAT, padahal uang itu saya butuh untuk transaksi secepatnya. Segera di perbaiki!","['parah', 'isi', 'go', 'pay', 'rb', 'saldo', 'rekening', 'sy', 'terpotong', 'tapai', 'saldo', 'go', 'pay', 'rupiah', 'uang', 'lari', 'kemana', 'melaporkan', 'penanganannya', 'lambat', 'uang', 'butuh', 'transaksi', 'secepatnya', 'perbaiki']","[('parah', 'isi'), ('isi', 'go'), ('go', 'pay'), ('pay', 'rb'), ('rb', 'saldo'), ('saldo', 'rekening'), ('rekening', 'sy'), ('sy', 'terpotong'), ('terpotong', 'tapai'), ('tapai', 'saldo'), ('saldo', 'go'), ('go', 'pay'), ('pay', 'rupiah'), ('rupiah', 'uang'), ('uang', 'lari'), ('lari', 'kemana'), ('kemana', 'melaporkan'), ('melaporkan', 'penanganannya'), ('penanganannya', 'lambat'), ('lambat', 'uang'), ('uang', 'butuh'), ('butuh', 'transaksi'), ('transaksi', 'secepatnya'), ('secepatnya', 'perbaiki')]",-1
260,04ad37ab-fce4-47a2-9c19-2ffc3b2d09f6,"gak bisa double voucher lagi? padahal jelas2 beda yg ngasih promo. yg 1 promo toko, yg 1 dari gojek, kok malah suruh pilih salah 1. bintang 1 aja deh.","['gak', 'double', 'voucher', 'beda', 'yg', 'ngasih', 'promo', 'yg', 'promo', 'toko', 'yg', 'gojek', 'suruh', 'pilih', 'salah', 'bintang', 'aja', 'deh']","[('gak', 'double'), ('double', 'voucher'), ('voucher', 'beda'), ('beda', 'yg'), ('yg', 'ngasih'), ('ngasih', 'promo'), ('promo', 'yg'), ('yg', 'promo'), ('promo', 'toko'), ('toko', 'yg'), ('yg', 'gojek'), ('gojek', 'suruh'), ('suruh', 'pilih'), ('pilih', 'salah'), ('salah', 'bintang'), ('bintang', 'aja'), ('aja', 'deh')]",-1
